#Dataset: Global monthly mean temperatures
#Reference: NA
#Project: CMIP6
#Experiment: ssp585
#Model: CMCC-ESM2_r1i1p1f1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: global
#Area: land and sea
#Spatial_resolution: as per source model
#Interpolation_method: weighted mean, weights defined by model variable areacella
#Creation_Date: 2023-09-29 06:06 UTC
date,world
2052-07,18.338806
2052-08,18.15744
2052-09,17.457123
2052-10,16.67865
2052-11,15.805725
2052-12,15.254974
2053-01,15.106445
2053-02,15.10791
2053-03,15.660797
2053-04,16.495667
2053-05,17.419922
2053-06,18.146942
2053-07,18.368591
2053-08,18.197418
2053-09,17.586487
2053-10,16.755096
2053-11,15.978119
2053-12,15.346741
2054-01,15.20166
2054-02,15.289093
2054-03,15.660004
2054-04,16.663483
2054-05,17.529053
2054-06,18.206177
2054-07,18.369965
2054-08,18.405762
2054-09,17.72937
2054-10,16.767914
2054-11,16.030334
2054-12,15.200775
2055-01,14.993774
2055-02,15.264526
2055-03,15.807922
2055-04,16.560913
2055-05,17.602936
2055-06,18.24411
2055-07,18.535675
2055-08,18.442657
2055-09,17.86206
2055-10,16.978088
2055-11,16.183746
2055-12,15.581238
2056-01,15.284058
2056-02,15.361053
2056-03,15.770416
2056-04,16.561615
2056-05,17.678223
2056-06,18.478851
2056-07,18.74823
2056-08,18.524017
2056-09,17.875397
2056-10,17.052032
2056-11,16.304504
2056-12,15.714691
2057-01,15.498474
2057-02,15.885925
2057-03,16.173523
2057-04,16.924438
2057-05,17.660248
2057-06,18.594452
2057-07,18.981598
2057-08,18.70398
2057-09,18.157928
2057-10,17.213837
2057-11,16.669495
2057-12,16.150421
2058-01,15.907043
2058-02,16.041748
2058-03,16.540283
2058-04,17.34433
2058-05,18.031586
2058-06,18.776031
2058-07,19.130493
2058-08,18.928345
2058-09,18.152802
2058-10,17.285065
2058-11,16.538055
2058-12,16.00174
2059-01,15.704071
2059-02,16.01059
2059-03,16.172333
2059-04,17.142975
2059-05,17.851654
2059-06,18.49997
2059-07,18.921112
2059-08,18.75293
2059-09,18.096222
2059-10,17.205078
2059-11,16.473999
2059-12,15.864929
2060-01,15.675354
2060-02,15.542694
2060-03,16.145203
2060-04,16.89566
2060-05,17.79541
2060-06,18.555573
2060-07,18.761322
2060-08,18.638977
2060-09,18.038452
2060-10,17.28543
2060-11,16.459412
2060-12,15.9158325
2061-01,15.5954895
2061-02,15.66449
2061-03,16.3573
2061-04,17.16513
2061-05,17.955322
2061-06,18.710297
2061-07,19.229492
2061-08,18.994415
2061-09,18.350159
2061-10,17.548248
2061-11,16.826782
2061-12,16.140167
2062-01,16.06424
2062-02,16.184143
2062-03,16.74112
2062-04,17.53247
2062-05,18.386536
2062-06,19.160889
2062-07,19.39389
2062-08,19.14737
2062-09,18.477875
2062-10,17.538422
2062-11,16.742462
2062-12,16.276794
2063-01,16.13211
2063-02,15.870422
2063-03,16.443207
2063-04,17.32669
2063-05,18.175293
2063-06,18.953613
2063-07,19.145203
2063-08,18.916473
2063-09,18.400238
2063-10,17.514648
2063-11,16.753937
2063-12,16.19046
2064-01,15.889008
2064-02,16.027344
2064-03,16.59842
2064-04,17.209778
2064-05,18.09198
2064-06,18.88797
2064-07,19.202972
2064-08,18.973999
2064-09,18.335297
2064-10,17.534119
2064-11,16.908081
2064-12,16.482574
2065-01,16.22757
2065-02,16.415771
2065-03,16.731598
2065-04,17.599335
2065-05,18.395996
2065-06,19.20462
2065-07,19.67987
2065-08,19.472473
2065-09,18.809143
2065-10,17.987549
2065-11,17.072784
2065-12,16.43222
2066-01,16.471863
2066-02,16.444702
2066-03,16.842651
2066-04,17.845123
2066-05,18.491394
2066-06,19.30841
2066-07,19.62854
2066-08,19.31314
2066-09,18.55478
2066-10,17.634308
2066-11,16.857239
2066-12,16.263031
2067-01,15.989929
2067-02,16.139313
2067-03,16.52716
2067-04,17.417755
2067-05,18.1474
2067-06,18.868652
2067-07,19.08023
2067-08,19.03778
2067-09,18.440186
2067-10,17.528656
2067-11,16.614288
2067-12,16.287506
2068-01,15.798553
2068-02,16.173859
2068-03,16.61203
2068-04,17.446411
2068-05,18.269135
2068-06,18.993317
2068-07,19.421783
2068-08,19.286804
2068-09,18.545898
2068-10,17.770996
2068-11,16.879272
2068-12,16.347351
2069-01,16.269318
2069-02,16.505066
2069-03,16.786072
2069-04,17.565643
2069-05,18.659088
2069-06,19.371552
2069-07,19.725739
2069-08,19.400696
2069-09,18.769592
2069-10,17.97409
2069-11,17.256561
2069-12,16.68631
2070-01,16.76532
2070-02,16.994263
2070-03,17.316711
2070-04,17.97696
2070-05,18.588074
2070-06,19.419617
2070-07,19.943665
2070-08,19.642273
2070-09,19.081879
2070-10,18.204529
2070-11,17.558777
2070-12,17.092712
2071-01,16.872498
2071-02,16.956604
2071-03,17.41571
2071-04,18.06427
2071-05,18.847076
2071-06,19.679138
2071-07,19.945435
2071-08,19.881836
2071-09,18.961395
2071-10,18.177094
2071-11,17.346375
2071-12,16.763092
2072-01,16.341736
2072-02,16.71048
2072-03,17.057037
2072-04,17.929413
2072-05,18.635834
2072-06,19.358673
2072-07,19.556488
2072-08,19.444214
2072-09,18.71872
2072-10,17.88034
2072-11,17.147552
2072-12,16.741364
2073-01,16.381165
2073-02,16.576782
2073-03,16.944489
2073-04,17.875458
2073-05,18.58078
2073-06,19.42215
2073-07,19.846313
2073-08,19.673553
2073-09,18.95694
2073-10,18.062195
2073-11,17.43805
2073-12,16.972687
2074-01,16.739624
2074-02,17.048492
2074-03,17.513123
2074-04,18.2016
2074-05,18.980652
2074-06,19.888275
2074-07,20.330475
2074-08,19.99527
2074-09,19.237457
2074-10,18.28061
2074-11,17.692017
2074-12,17.087036
2075-01,16.865082
2075-02,17.117493
2075-03,17.32721
2075-04,18.252289
2075-05,19.141083
2075-06,19.86914
2075-07,20.228394
2075-08,19.923248
2075-09,19.26352
2075-10,18.365143
2075-11,17.61435
2075-12,17.11261
2076-01,17.000946
2076-02,17.080658
2076-03,17.443176
2076-04,18.231384
2076-05,19.063354
2076-06,19.699371
2076-07,20.172974
2076-08,19.924072
2076-09,19.110016
2076-10,18.335815
2076-11,17.362488
2076-12,16.904999
2077-01,16.664703
2077-02,16.785858
2077-03,17.225311
2077-04,18.027466
2077-05,18.845825
2077-06,19.540009
2077-07,19.77008
2077-08,19.608124
2077-09,18.970673
2077-10,18.111694
2077-11,17.209839
2077-12,16.755219
2078-01,16.503876
2078-02,16.830414
2078-03,17.107727
2078-04,17.94693
2078-05,18.801666
2078-06,19.569
2078-07,19.865875
2078-08,19.73584
2078-09,19.102325
2078-10,18.239777
2078-11,17.405151
2078-12,17.03778
2079-01,16.800018
2079-02,16.914154
2079-03,17.294983
